时间,电能,进料数量,功率,1温区上,,1温区下,2温区上,2温区下,3温区上,3温区下,4温区上,4温区下,5温区上,5温区下,6温区上,6温区下,7温区上,7温区下,8温区上,8温区下,9温区上,9温区下,10温区上,10温区下,11温区上,11温区下,12温区上,12温区下,13温区上,13温区下,14温区上,14温区下,15温区上,15温区下,16温区上,16温区下,17温区上,17温区下,18温区上,18温区下,19温区上,19温区下,20温区上,20温区下,21温区上,21温区下
2016/10/22 23:23,3310243,123,405.6,373,11,360,602,578,700,684,748,750,748,750,748,750,776,750,900,893,1000,999,1067,1078,1065,1065,1067,1051,1065,1065,1065,1065,1065,1065,1065,1065,1062,1061,1065,1061,1027,1000,979,950,912,850
2016/10/22 23:28,3310276,125,394.4,370,-3,360,596,579,700,684,753,750,752,750,752,750,777,750,900,893,1000,999,1064,1075,1065,1065,1067,1051,1065,1065,1065,1065,1065,1065,1065,1065,1062,1061,1065,1062,1027,1000,979,950,912,850
2016/10/22 23:33,3310310,125,411.2,364,-6,360,605,578,699,684,746,750,749,750,749,750,779,750,900,893,1000,999,1065,1075,1065,1065,1067,1051,1066,1065,1065,1065,1065,1065,1065,1065,1062,1061,1065,1062,1028,1000,979,950,911,850
2016/10/22 23:38,3310345,126,423,357,-7,360,596,578,701,685,754,750,751,750,751,750,776,750,900,893,1000,999,1065,1075,1065,1065,1067,1051,1066,1065,1065,1065,1065,1065,1065,1065,1062,1061,1065,1062,1027,1000,979,950,913,850
2016/10/22 23:43,3310380,126,409.6,365,8,360,600,577,698,685,747,750,751,750,751,750,780,750,900,893,1000,999,1065,1074,1065,1065,1068,1051,1067,1065,1065,1065,1065,1065,1065,1065,1062,1061,1065,1062,1028,1000,979,950,911,850
2016/10/22 23:48,3310413,127,397.3,373,8,360,604,577,704,685,751,750,748,750,749,750,775,750,900,893,1000,999,1065,1073,1065,1065,1068,1051,1068,1065,1065,1065,1065,1065,1065,1065,1062,1061,1065,1061,1028,1000,979,950,913,850
2016/10/22 23:53,3310447,127,413.7,369,-4,360,595,578,696,686,752,750,753,750,752,750,779,750,900,893,1000,999,1064,1072,1065,1065,1068,1051,1068,1065,1065,1065,1065,1065,1065,1065,1062,1061,1065,1061,1027,1000,979,950,912,850
2016/10/22 23:58,3310482,127,412.2,362,-7,359,607,577,705,685,747,750,748,750,748,750,777,750,900,893,1000,999,1065,1072,1065,1065,1068,1051,1068,1065,1065,1065,1065,1065,1065,1065,1062,1061,1065,1061,1028,1000,979,950,912,850
2016/10/23 0:03,3310572,0,436.4,358,-4,360,597,577,698,685,754,750,753,750,752,750,776,750,900,892,1000,998,1065,1073,1065,1065,1068,1051,1068,1065,1065,1065,1065,1065,1065,1065,1062,1061,1065,1061,1027,1000,979,950,913,850
2016/10/23 0:08,3310605,0,426.5,369,11,360,602,577,696,685,746,750,748,750,749,750,777,750,900,892,1000,998,1065,1074,1065,1065,1068,1051,1069,1065,1066,1065,1065,1065,1065,1065,1062,1061,1065,1061,1027,1000,979,950,911,850
2016/10/23 0:13,3310640,1,399.1,371,2,360,601,578,701,685,754,750,751,750,751,750,775,750,900,892,1000,998,1065,1074,1065,1065,1068,1051,1069,1065,1068,1065,1065,1065,1065,1065,1062,1061,1065,1061,1027,1000,979,950,913,850
2016/10/23 0:18,3310675,1,417.6,366,-5,361,597,577,699,685,747,750,750,750,750,750,779,750,900,892,1000,998,1065,1075,1064,1065,1068,1051,1069,1065,1069,1065,1065,1065,1065,1065,1062,1061,1065,1061,1027,1000,979,950,912,850
2016/10/23 0:23,3310711,3,416.7,358,-8,360,605,577,701,683,752,750,749,750,749,750,774,750,899,892,1000,998,1066,1075,1065,1065,1068,1052,1069,1065,1070,1065,1065,1065,1065,1065,1062,1061,1065,1061,1027,1000,979,950,912,850
2016/10/23 0:28,3310744,3,429.5,362,4,360,596,577,694,682,750,750,752,750,752,750,779,750,901,892,1000,998,1063,1073,1065,1065,1068,1052,1069,1065,1071,1065,1065,1064,1065,1065,1062,1061,1065,1061,1027,1000,979,950,912,850
2016/10/23 0:33,3310779,3,406.6,372,10,360,606,576,707,682,749,750,748,750,749,750,776,750,899,892,1000,998,1066,1072,1066,1065,1068,1052,1070,1065,1071,1065,1066,1065,1065,1065,1062,1061,1065,1061,1028,1000,979,950,911,850
2016/10/23 0:38,3310814,4,420.6,369,-3,360,596,576,694,682,752,750,753,750,752,750,776,750,900,892,1000,998,1064,1071,1065,1065,1068,1051,1070,1065,1071,1065,1067,1064,1065,1065,1062,1061,1065,1061,1028,1000,979,950,912,850
2016/10/23 0:43,3310850,4,419.7,362,-7,359,602,576,702,682,746,750,748,750,748,750,777,750,900,892,1000,998,1065,1071,1065,1065,1068,1051,1070,1065,1071,1065,1069,1063,1065,1065,1062,1060,1065,1061,1028,1000,979,950,911,850
2016/10/23 0:48,3310885,5,428.6,358,-4,360,602,577,699,684,753,750,752,750,751,750,775,750,900,892,1000,998,1065,1070,1065,1065,1068,1051,1070,1065,1071,1065,1070,1062,1065,1065,1062,1060,1065,1061,1028,1000,979,950,912,850
2016/10/23 0:53,3310919,5,428.2,369,11,360,596,576,699,685,746,750,750,750,750,750,778,750,900,892,1000,998,1065,1071,1065,1065,1068,1051,1070,1065,1071,1065,1071,1060,1065,1065,1062,1060,1065,1061,1028,1000,979,950,911,850
2016/10/23 0:58,3310954,6,390.4,371,2,360,605,577,704,684,751,750,750,750,750,750,774,751,900,892,1000,998,1065,1071,1065,1065,1068,1051,1070,1065,1071,1065,1072,1059,1065,1065,1062,1060,1065,1061,1028,1000,979,950,911,850
2016/10/23 1:03,3310990,6,421.4,365,-6,360,596,576,692,684,750,750,752,750,751,750,777,750,900,892,1000,998,1065,1070,1064,1065,1069,1052,1070,1065,1072,1065,1071,1059,1065,1065,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 1:08,3311024,6,438,358,-7,359,606,576,706,683,747,750,748,750,749,750,776,750,900,892,1000,998,1065,1070,1064,1065,1069,1052,1070,1065,1072,1065,1071,1059,1065,1065,1062,1060,1065,1061,1027,1000,979,950,910,850
2016/10/23 1:13,3311060,7,407.5,364,6,361,600,576,697,683,754,750,753,750,752,750,776,750,900,892,1000,999,1065,1070,1065,1065,1069,1052,1070,1065,1071,1065,1071,1059,1065,1065,1062,1061,1065,1061,1027,1000,979,950,912,850
2016/10/23 1:18,3311094,7,435.1,372,8,359,598,575,702,681,746,750,748,750,748,750,777,750,900,892,1000,998,1065,1070,1065,1065,1069,1053,1070,1065,1071,1065,1071,1058,1065,1064,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 1:23,3311130,8,393.1,369,-3,359,603,576,701,684,753,750,752,750,752,750,775,750,900,892,1000,998,1065,1070,1065,1065,1068,1053,1070,1065,1071,1065,1071,1058,1065,1063,1062,1060,1065,1061,1027,1000,979,950,912,850
2016/10/23 1:28,3311165,8,444.7,361,-8,361,595,575,696,683,748,750,750,750,749,750,778,750,900,892,1000,998,1065,1069,1065,1065,1067,1053,1070,1065,1071,1065,1070,1058,1065,1062,1062,1060,1065,1061,1027,1000,979,950,912,850
2016/10/23 1:33,3311200,9,422.1,359,-2,360,606,576,703,683,750,750,750,750,750,750,774,750,900,892,1000,998,1065,1069,1065,1065,1067,1053,1070,1065,1071,1065,1070,1058,1065,1061,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 1:38,3311235,9,418.8,370,11,361,596,576,696,684,752,750,752,750,751,750,778,750,900,892,1000,998,1065,1069,1065,1065,1067,1053,1070,1065,1071,1065,1070,1058,1065,1060,1062,1060,1065,1061,1027,1000,979,950,912,850
2016/10/23 1:43,3311269,9,420.1,370,0,360,604,576,706,684,748,750,748,750,749,750,775,750,900,892,1000,998,1065,1069,1065,1065,1068,1052,1070,1065,1071,1065,1070,1057,1065,1060,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 1:48,3311307,11,414.3,364,-6,361,598,577,697,685,753,750,753,750,752,750,777,750,900,891,1000,998,1065,1069,1065,1065,1069,1052,1070,1065,1071,1065,1070,1057,1065,1059,1062,1060,1065,1061,1027,1000,979,950,912,850
2016/10/23 1:53,3311342,11,453,357,-7,359,600,577,702,684,746,750,748,750,748,750,777,750,900,891,1000,998,1065,1069,1065,1065,1069,1052,1069,1065,1071,1065,1070,1057,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 1:58,3311377,13,406.9,366,9,359,602,577,696,684,754,750,752,750,752,750,775,750,900,891,1000,998,1065,1068,1065,1065,1069,1052,1069,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 2:03,3311412,13,425.7,374,8,361,598,577,703,683,747,750,750,750,749,750,777,750,900,891,1000,998,1065,1069,1065,1065,1069,1052,1069,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,910,850
2016/10/23 2:08,3311435,14,402.2,369,-5,360,605,577,702,682,751,750,750,750,751,750,774,750,900,891,1000,998,1065,1069,1065,1065,1068,1053,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,910,850
2016/10/23 2:13,3311437,14,432.2,361,-8,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 2:18,3311439,14,22.2,361,0,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 2:23,3311441,15,21.8,361,0,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 2:28,3311443,15,21.9,361,0,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 2:33,3311444,16,21.9,361,0,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 2:38,3311446,16,21.9,361,0,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 2:43,3311448,17,21.8,361,0,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 2:48,3311450,17,21.8,361,0,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 2:53,3311452,17,22,361,0,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 2:58,3311454,18,22.2,361,0,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 3:03,3311456,18,22.1,361,0,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 3:08,3311468,19,21.9,361,0,360,596,576,698,682,751,750,752,750,751,750,777,750,900,891,1000,998,1065,1069,1065,1065,1067,1054,1068,1065,1071,1065,1070,1058,1065,1059,1062,1060,1065,1061,1027,1000,979,950,911,850
2016/10/23 3:13,3311530,19,760.4,248,-113,203,419,350,519,447,598,517,650,587,684,640,734,683,840,774,921,867,987,1012,1010,995,1021,984,1020,1000,1010,999,1007,994,998,987,1004,995,1018,991,1000,970,964,925,897,841
2016/10/23 3:18,3311589,19,720.5,258,10,212,432,370,535,472,616,553,668,621,707,672,749,715,860,792,943,891,1005,1023,1021,1018,1031,1002,1035,1025,1028,1022,1022,1013,1013,1005,1012,1007,1032,1006,1003,990,965,947,899,850
2016/10/23 3:23,3311644,19,691.1,286,28,238,473,398,574,499,654,585,703,651,740,700,764,739,889,809,965,909,1027,1034,1032,1032,1042,1015,1053,1040,1043,1037,1041,1028,1024,1015,1021,1015,1041,1017,1006,1000,967,950,902,850
2016/10/23 3:28,3311697,20,630.9,320,34,258,510,418,605,518,682,608,729,672,751,720,764,750,902,822,979,923,1041,1043,1040,1041,1050,1024,1065,1050,1053,1048,1054,1041,1031,1023,1027,1021,1047,1025,1008,1001,968,950,901,850
2016/10/23 3:33,3311747,20,646.4,349,29,273,536,433,625,532,701,625,746,690,748,734,766,751,898,831,987,933,1051,1050,1047,1048,1056,1030,1066,1058,1061,1056,1063,1048,1037,1028,1032,1026,1051,1030,1010,1000,968,950,903,850
2016/10/23 3:38,3311797,21,581,368,19,284,554,445,642,544,714,639,750,704,752,745,765,750,902,838,994,941,1057,1055,1051,1053,1059,1035,1065,1063,1066,1062,1067,1053,1041,1033,1036,1030,1055,1034,1012,1000,969,950,903,850
2016/10/23 3:43,3311845,21,589.1,365,-3,292,567,455,653,554,723,650,749,714,748,751,766,750,899,844,998,948,1062,1060,1055,1057,1062,1039,1065,1065,1066,1065,1065,1054,1045,1036,1040,1034,1058,1038,1014,1000,970,950,903,850
2016/10/23 3:48,3311893,23,570,354,-11,299,577,463,661,562,728,659,752,723,752,751,767,750,901,849,1001,953,1065,1064,1059,1060,1065,1043,1065,1065,1065,1065,1065,1054,1048,1039,1043,1037,1061,1041,1016,1000,970,950,904,850
2016/10/23 3:53,3311939,23,581.2,360,6,305,584,470,670,570,735,667,749,730,749,751,765,750,899,853,1000,957,1065,1066,1061,1063,1066,1046,1065,1065,1065,1065,1065,1055,1051,1041,1045,1039,1064,1045,1018,1000,971,950,904,850
2016/10/23 3:58,3311983,24,525.6,370,10,310,592,477,676,576,742,675,752,736,751,750,769,750,901,857,1000,961,1065,1066,1063,1065,1066,1048,1066,1065,1065,1065,1065,1056,1054,1043,1048,1042,1066,1048,1020,1000,972,950,905,850
2016/10/23 4:03,3312028,24,544.2,365,-5,314,597,484,685,581,747,682,748,742,749,750,767,750,900,860,1000,964,1065,1066,1064,1065,1065,1050,1065,1065,1065,1065,1065,1058,1057,1046,1050,1044,1066,1050,1021,1000,972,950,905,850
2016/10/23 4:08,3312073,25,525.2,356,-9,317,601,490,691,587,750,689,752,747,751,750,769,750,900,862,1000,967,1065,1065,1065,1065,1065,1051,1065,1065,1065,1065,1065,1058,1058,1048,1051,1045,1065,1051,1022,1000,973,950,905,850
2016/10/23 4:13,3312116,25,525.5,363,7,320,594,495,696,592,749,696,747,750,749,750,769,750,900,864,1000,969,1065,1065,1066,1065,1065,1053,1065,1065,1065,1065,1065,1060,1059,1050,1052,1046,1065,1052,1023,1000,973,950,906,850
2016/10/23 4:18,3312156,26,488.2,372,9,324,599,501,700,597,751,702,753,750,751,750,769,750,900,866,1000,970,1065,1065,1066,1065,1065,1054,1065,1065,1065,1065,1065,1060,1060,1052,1053,1047,1065,1052,1024,1000,973,950,906,850
2016/10/23 4:23,3312199,26,497.8,366,-6,328,603,505,700,602,749,707,747,750,749,750,769,750,900,867,1000,972,1065,1065,1065,1065,1065,1055,1065,1065,1065,1065,1065,1061,1061,1052,1054,1048,1065,1052,1024,1000,974,950,907,850
2016/10/23 4:28,3312241,26,512.2,357,-9,330,593,509,700,605,751,711,752,750,751,750,767,750,900,868,1000,974,1065,1065,1065,1065,1065,1056,1065,1065,1065,1065,1065,1063,1062,1053,1054,1049,1065,1053,1025,1000,974,950,906,850
2016/10/23 4:33,3312283,27,486.8,363,6,333,601,513,701,609,749,715,750,750,749,750,770,750,900,869,1000,975,1065,1065,1065,1065,1065,1057,1065,1065,1065,1065,1065,1064,1062,1054,1055,1050,1065,1053,1025,1000,974,950,906,850
2016/10/23 4:38,3312322,27,490.3,372,9,334,598,517,700,613,751,717,750,750,750,750,768,750,900,870,1000,976,1065,1065,1065,1065,1065,1057,1065,1065,1065,1065,1065,1065,1064,1055,1056,1050,1065,1053,1026,1000,975,950,906,850
2016/10/23 4:43,3312364,28,479.9,366,-6,336,599,521,700,616,750,720,752,750,750,750,771,750,900,871,1000,977,1065,1065,1065,1065,1065,1058,1065,1065,1065,1065,1065,1065,1065,1055,1056,1051,1065,1053,1026,1000,975,950,906,850
2016/10/23 4:48,3312405,28,513.5,358,-8,338,602,525,695,619,749,723,748,750,749,750,769,750,900,872,1000,978,1065,1065,1065,1065,1065,1058,1065,1065,1065,1065,1065,1065,1066,1056,1057,1051,1065,1053,1027,1000,975,950,907,850
2016/10/23 4:53,3312445,28,486.1,360,2,339,596,528,700,623,752,726,753,750,751,750,769,750,900,873,1000,979,1065,1065,1065,1065,1065,1059,1065,1065,1065,1065,1065,1065,1065,1056,1057,1052,1065,1053,1027,1000,975,950,906,850
2016/10/23 4:58,3312484,29,469.6,372,12,341,604,530,703,626,747,729,747,750,749,750,770,750,900,873,1000,980,1065,1065,1065,1065,1065,1059,1065,1065,1065,1065,1065,1065,1065,1057,1057,1052,1065,1053,1026,1000,976,950,906,850
2016/10/23 5:03,3312523,29,464.6,371,-1,340,595,533,696,628,753,732,753,750,752,750,768,750,900,874,1000,981,1065,1065,1065,1065,1065,1059,1065,1065,1065,1065,1065,1065,1065,1057,1057,1052,1065,1053,1025,1000,976,950,907,850
2016/10/23 5:08,3312564,30,492.2,362,-9,341,597,535,701,630,747,735,749,750,748,750,772,750,900,874,1000,981,1065,1065,1065,1065,1065,1060,1065,1065,1065,1065,1065,1065,1065,1058,1057,1053,1065,1053,1024,1000,976,950,906,850
2016/10/23 5:13,3312604,30,477.4,357,-5,341,602,538,699,633,752,737,751,750,751,750,769,750,900,875,1000,982,1065,1065,1065,1065,1065,1060,1065,1065,1065,1065,1065,1065,1065,1059,1057,1053,1065,1053,1022,1000,976,950,908,850
2016/10/23 5:18,3312644,32,470.1,368,11,342,597,540,702,636,749,741,751,750,749,750,771,750,900,876,1000,983,1065,1065,1065,1065,1065,1060,1065,1065,1065,1065,1065,1065,1065,1059,1057,1053,1065,1053,1020,1000,976,950,907,850
2016/10/23 5:23,3312681,32,456.6,373,5,344,605,542,701,638,749,744,749,750,751,750,770,750,900,876,1000,983,1065,1065,1065,1065,1065,1060,1065,1065,1065,1065,1065,1065,1065,1060,1058,1052,1065,1053,1019,1000,976,950,907,851
2016/10/23 5:28,3312722,33,470.5,366,-7,345,595,544,699,640,751,746,752,750,750,750,770,750,900,877,1000,984,1065,1065,1065,1065,1065,1061,1065,1065,1065,1065,1065,1065,1065,1060,1058,1052,1065,1053,1017,1000,976,950,908,850
2016/10/23 5:33,3312761,33,493.8,357,-9,347,599,545,702,641,749,748,747,750,749,750,770,750,900,877,1000,984,1065,1065,1065,1065,1065,1061,1065,1065,1065,1065,1065,1065,1065,1061,1059,1053,1065,1053,1017,1000,976,950,908,850
2016/10/23 5:38,3312800,33,452.6,363,6,347,602,547,697,643,753,750,753,750,751,750,768,750,900,877,1000,984,1065,1065,1065,1065,1065,1061,1065,1065,1065,1065,1065,1065,1065,1061,1059,1053,1065,1053,1016,1000,976,950,909,850
2016/10/23 5:43,3312840,34,490.6,373,10,349,595,548,699,645,746,750,748,750,749,750,772,750,900,877,1000,984,1065,1065,1065,1065,1065,1061,1065,1065,1065,1065,1065,1065,1065,1062,1059,1054,1065,1053,1015,1000,976,950,907,850
2016/10/23 5:48,3312876,34,422.4,370,-3,348,603,549,704,648,753,750,752,750,751,750,768,750,900,878,1000,985,1065,1065,1065,1065,1065,1061,1065,1065,1065,1065,1065,1065,1065,1062,1059,1054,1065,1053,1015,1000,976,950,908,851
2016/10/23 5:53,3312918,37,499,361,-9,349,597,550,695,651,747,750,750,750,749,750,770,750,900,878,1000,985,1065,1065,1065,1065,1065,1061,1065,1065,1065,1065,1065,1065,1065,1062,1059,1055,1065,1053,1015,1000,976,950,907,850
2016/10/23 5:58,3312955,37,459,357,-4,353,601,551,706,652,752,750,749,750,751,750,771,750,900,878,1000,985,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1063,1059,1055,1065,1053,1015,1000,975,950,906,851
2016/10/23 6:03,3312995,38,463.1,370,13,353,600,552,696,653,749,750,752,750,750,750,769,750,900,878,1000,985,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1063,1059,1055,1065,1053,1015,1000,975,950,906,851
2016/10/23 6:08,3313031,38,465.2,372,2,352,597,553,701,653,750,750,748,750,750,750,772,750,900,878,1000,985,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1063,1059,1055,1065,1053,1014,1000,974,950,905,850
2016/10/23 6:13,3313071,38,438.7,366,-6,352,603,554,700,656,750,750,753,750,750,750,769,750,900,878,1000,986,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1063,1059,1056,1065,1053,1014,1000,973,950,906,851
2016/10/23 6:18,3313111,39,501.4,358,-8,355,595,555,700,657,749,750,748,750,749,750,772,750,900,878,1000,986,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1063,1059,1056,1065,1053,1014,1000,972,950,906,849
2016/10/23 6:23,3313149,39,458,361,3,356,603,556,699,658,751,750,752,750,751,750,770,750,899,879,1000,986,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1064,1059,1056,1065,1053,1014,1000,971,950,906,850
2016/10/23 6:28,3313187,40,459.1,373,12,357,596,557,702,660,748,750,750,750,749,750,773,750,901,879,1000,986,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1064,1059,1056,1065,1053,1013,1000,970,950,906,850
2016/10/23 6:33,3313224,40,435,371,-2,356,602,558,702,659,752,750,749,750,750,750,773,750,899,879,1000,987,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1064,1059,1057,1065,1053,1013,1000,969,950,905,850
2016/10/23 6:38,3313263,41,462.1,363,-8,355,600,559,696,659,748,750,752,750,750,750,771,750,901,879,1000,987,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1064,1059,1057,1065,1053,1013,1000,968,950,906,850
2016/10/23 6:43,3313302,41,468.8,357,-6,357,598,559,704,659,752,750,748,750,749,750,773,750,900,879,1000,987,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1064,1059,1057,1065,1053,1013,1000,967,950,905,850
2016/10/23 6:48,3313340,41,451.2,368,11,357,603,560,696,659,748,750,753,750,751,750,771,750,900,880,1000,987,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1064,1059,1057,1065,1053,1012,1000,967,950,905,851
2016/10/23 6:53,3313378,43,458.8,374,6,358,596,560,702,661,751,750,749,750,749,750,774,750,900,880,1000,987,1065,1065,1065,1065,1065,1062,1065,1065,1065,1065,1065,1065,1065,1064,1059,1057,1065,1053,1012,1000,966,950,905,850
2016/10/23 6:58,3313415,43,441.5,368,-6,359,605,562,701,662,749,750,751,750,751,750,771,750,899,880,1000,987,1065,1065,1065,1065,1065,1063,1065,1065,1065,1065,1065,1065,1065,1065,1059,1057,1065,1053,1012,1000,966,950,904,850
